1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,257.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,1
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,1
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,1
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,1
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,20128.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,322054.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,15853726.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,943171.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,2890264.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,7549.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,35.0,0.0,0.0285714,0.714286,1.6,0.171429,0.0,1.0,1258.0,1.0,1.2,0.0,0.0857143,0.4,1
1.0,18.0,0.0,0.166667,0.611111,1.77778,0.111111,0.111111,1.0,1258.0,0.0,1.11111,0.0,0.0,0.388889,3
1.0,16.0,0.0,0.0625,0.6875,1.6875,0.125,0.0,1.0,1258.0,2.0,1.1875,0.0,0.0625,0.375,3
1.0,14.0,0.0,0.0714286,0.714286,1.71429,0.142857,0.0,1.0,1258.0,1.0,1.14286,0.0,0.0714286,0.357143,2
1.0,4.0,0.0,0.25,0.5,1.75,0.0,0.25,1.0,71830144.0,0.0,1.25,0.0,0.0,0.5,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,302002936.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,257.0,108759985.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,257.0,886953781.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,361910703.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168145443.0,0.0,0.0,0.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168145443.0,0.0,0.0,0.0,0.0,0.0,3
2.0,23.0,0.0,0.0434783,0.73913,1.69565,0.130435,0.0,1.0,797056.0,1.0,1.21739,0.0,0.0869565,0.391304,3
1.0,11.0,0.0,0.181818,0.636364,1.63636,0.0909091,0.0,1.0,49816.0,0.0,1.0,0.0,0.181818,0.272727,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193740189.0,0.0,0.0,0.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193740189.0,0.0,0.0,0.0,0.0,0.0,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,7602.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,17.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,2
2.0,15.0,0.0,0.0666667,0.6,1.6,0.133333,0.0,17.0,20128.0,0.0,1.2,0.0,0.133333,0.333333,4
1.0,11.0,0.0,0.181818,0.636364,1.63636,0.0909091,0.0,1.0,1258.0,0.0,1.0,0.0,0.181818,0.272727,4
1.0,7.0,0.0,0.142857,0.714286,1.71429,0.142857,0.0,1.0,1258.0,0.0,1.0,0.0,0.142857,0.285714,4
2.0,51.0,0.0,0.0980392,0.627451,1.62745,0.235294,0.0392157,1.0,7548.0,0.0,1.17647,0.0,0.0392157,0.352941,2
1.0,40.0,0.0,0.05,0.8,1.975,0.125,0.0,1.0,1258.0,0.0,1.25,0.0,0.1,0.35,2
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9413436.0,0.0,0.0,0.0,0.0,0.0,3
1.0,24.0,0.0,0.0833333,0.791667,1.66667,0.125,0.0,17.0,1258.0,0.0,1.20833,0.0,0.166667,0.375,3
1.0,6.0,0.0,0.166667,0.666667,1.5,0.166667,0.0,257.0,1258.0,0.0,1.16667,0.0,0.166667,0.333333,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,2
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,7.0,0.0,0.142857,0.714286,1.71429,0.142857,0.0,1.0,1258.0,0.0,1.0,0.0,0.142857,0.285714,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1259.0,0.0,1.09524,0.0,0.0952381,0.428571,2
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,2
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,257.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1259.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1260.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1258.0,0.0,1.09524,0.0,0.0952381,0.428571,1
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,1261.0,0.0,1.09524,0.0,0.0952381,0.428571,3
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,1
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,1
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,1
1.0,63.0,0.0,0.047619,0.809524,1.84127,0.031746,0.015873,1.0,3.0,0.0,1.09524,0.0,0.0952381,0.428571,4
1.0,25.0,0.0,0.12,0.68,1.72,0.12,0.04,1.0,1258.0,0.0,1.08,0.0,0.08,0.36,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7789482.0,0.0,0.0,0.0,0.0,0.0,2
2.0,26.0,0.0,0.0769231,0.730769,1.57692,0.153846,0.0,1.0,30197.0,0.0,1.26923,0.0,0.230769,0.346154,4
3.0,45.0,0.0,0.111111,0.577778,1.68889,0.177778,0.0444444,1.0,7759285.0,0.0,1.26667,0.0,0.0444444,0.377778,2
3.0,45.0,0.0,0.111111,0.577778,1.68889,0.177778,0.0444444,1.0,7759285.0,0.0,1.26667,0.0,0.0444444,0.377778,2
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,7759285.0,0.0,0.0,0.0,0.0,0.0,4
2.0,126.0,0.0,0.0793651,0.65873,1.65079,0.142857,0.00793651,1.0,30197.0,6.0,1.24603,0.0,0.166667,0.31746,2
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7789482.0,0.0,0.0,0.0,0.0,0.0,2
2.0,19.0,0.0,0.210526,0.578947,1.47368,0.105263,0.0526316,1.0,30197.0,0.0,1.05263,0.0,0.210526,0.315789,4
2.0,17.0,0.0,0.0588235,0.588235,1.64706,0.235294,0.0,1.0,5.0,0.0,1.23529,0.0,0.176471,0.294118,1
1.0,30.0,0.0,0.3,0.533333,1.86667,0.0,0.0666667,1.0,30192.0,0.0,0.766667,0.0,0.3,0.133333,2
1.0,22.0,0.0,0.181818,0.5,1.5,0.181818,0.0454545,1.0,30192.0,0.0,1.04545,0.0,0.0454545,0.318182,2
2.0,20.0,0.0,0.15,0.6,1.4,0.15,0.05,1.0,95348.0,0.0,1.15,0.0,0.1,0.4,2
2.0,80.0,0.0,0.125,0.575,1.6375,0.0625,0.05,1.0,322048.0,0.0,1.2375,0.0,0.0625,0.4625,2
1.0,6.0,0.0,0.333333,0.5,1.5,0.166667,0.0,1.0,7548.0,0.0,0.833333,0.0,0.333333,0.166667,2
1.0,20.0,0.0,0.05,0.6,1.4,0.2,0.0,1.0,7548.0,0.0,1.2,0.0,0.05,0.4,2
1.0,26.0,0.0,0.0384615,0.653846,1.42308,0.153846,0.0,1.0,7548.0,0.0,1.26923,0.0,0.115385,0.423077,4
1.0,6.0,0.0,0.166667,0.666667,1.33333,0.166667,0.0,1.0,7548.0,0.0,1.0,0.0,0.166667,0.333333,4
1.0,14.0,0.0,0.0714286,0.642857,1.35714,0.142857,0.0,1.0,7548.0,0.0,1.21429,0.0,0.0714286,0.428571,4
1.0,14.0,0.0,0.0714286,0.571429,1.35714,0.214286,0.0,1.0,7548.0,0.0,1.14286,0.0,0.0714286,0.357143,2
1.0,6.0,0.0,0.166667,0.666667,1.33333,0.166667,0.0,1.0,7548.0,0.0,1.0,0.0,0.166667,0.333333,4
2.0,20.0,0.0,0.15,0.6,1.4,0.15,0.05,1.0,95348.0,0.0,1.15,0.0,0.1,0.4,2
1.0,3.0,0.0,0.666667,0.333333,1.33333,0.0,0.0,24.0,7548.0,0.0,0.333333,0.0,0.333333,0.0,2
2.0,10.0,0.0,0.1,0.7,1.6,0.2,0.0,23.0,3.0,0.0,1.0,0.0,0.1,0.3,5
2.0,29.0,0.0,0.0344828,0.551724,1.55172,0.206897,0.0,257.0,322048.0,0.0,1.24138,0.0,0.0689655,0.344828,4
1.0,36.0,0.0,0.0833333,0.611111,1.88889,0.194444,0.0277778,1.0,1.0,0.0,1.02778,0.0,0.111111,0.25,5
1.0,29.0,0.0,0.137931,0.62069,1.7931,0.103448,0.0689655,1.0,1.0,0.0,1.03448,0.0,0.0689655,0.344828,4
1.0,27.0,0.0,0.111111,0.592593,1.77778,0.148148,0.0740741,1.0,1.0,0.0,1.14815,0.0,0.0740741,0.333333,4
2.0,16.0,0.0,0.125,0.5,1.375,0.25,0.0625,1.0,3.0,0.0,1.0625,0.0,0.0,0.375,2
1.0,44.0,0.0,0.272727,0.25,1.77273,0.0,0.0227273,131073.0,1.0,0.0,0.431818,0.0,0.0227273,0.227273,3
1.0,12.0,0.0,0.0833333,0.666667,1.33333,0.166667,0.0,33.0,1.0,0.0,1.08333,0.0,0.0833333,0.416667,5
2.0,40.0,0.0,0.125,0.625,1.525,0.125,0.05,1.0,322048.0,1.0,1.2,0.0,0.125,0.375,4
2.0,40.0,0.0,0.125,0.625,1.525,0.125,0.05,1.0,322048.0,1.0,1.2,0.0,0.125,0.375,4
2.0,11.0,0.0,0.0909091,0.545455,1.45455,0.181818,0.0,257.0,322048.0,0.0,1.18182,0.0,0.0909091,0.363636,4
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,320790.0,0.0,0.0,0.0,0.0,0.0,1
2.0,32.0,0.0,0.09375,0.65625,1.40625,0.15625,0.03125,1.0,320790.0,0.0,1.25,0.0,0.125,0.4375,4
1.0,108.0,0.0,0.166667,0.490741,1.62037,0.148148,0.037037,1.0,1258.0,0.0,1.05556,0.0,0.101852,0.287037,2
3.0,19.0,0.0,0.0526316,0.631579,1.63158,0.105263,0.0526316,1.0,1385058.0,1.0,1.36842,0.0,0.105263,0.421053,2
2.0,16.0,0.0,0.25,0.625,1.4375,0.125,0.0,1.0,6290.0,0.0,1.0625,0.0,0.1875,0.3125,2
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1258.0,0.0,0.0,0.0,0.0,0.0,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1258.0,0.0,0.0,0.0,0.0,0.0,2
1.0,10.0,0.0,0.1,0.7,1.6,0.2,0.0,257.0,1258.0,0.0,1.2,0.0,0.2,0.3,4
1.0,33.0,0.0,0.030303,0.636364,1.36364,0.272727,0.0,1.0,1258.0,0.0,1.24242,0.0,0.121212,0.393939,4
1.0,135.0,0.0,0.00740741,0.622222,1.4,0.266667,0.0,1.0,1258.0,0.0,1.25926,0.0,0.118519,0.385185,2
1.0,14.0,0.0,0.0714286,0.642857,1.35714,0.142857,0.0,65537.0,1258.0,0.0,1.21429,0.0,0.0714286,0.428571,1
1.0,20.0,0.0,0.05,0.7,1.35,0.15,0.0,35.0,1258.0,0.0,1.25,0.0,0.1,0.45,2
1.0,25.0,0.0,0.04,0.6,1.4,0.28,0.0,1.0,1258.0,0.0,1.2,0.0,0.12,0.36,4
1.0,103.0,0.0,0.00970874,0.582524,1.4466,0.271845,0.0,1.0,1258.0,0.0,1.2233,0.0,0.116505,0.349515,2
1.0,6.0,0.0,0.166667,0.666667,1.33333,0.166667,0.0,65538.0,1258.0,0.0,1.0,0.0,0.166667,0.333333,2
3.0,58.0,0.0,0.0862069,0.655172,1.46552,0.12069,0.0344828,1.0,168360493.0,0.0,1.24138,0.0,0.12069,0.431034,4
3.0,58.0,0.0,0.0862069,0.655172,1.46552,0.12069,0.0517241,1.0,168360493.0,0.0,1.24138,0.0,0.12069,0.431034,4
2.0,10.0,0.0,0.7,0.2,1.3,0.0,0.1,1.0,23475438.0,0.0,0.5,0.0,0.0,0.2,4
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18660370.0,0.0,0.0,0.0,0.0,0.0,2
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18660370.0,0.0,0.0,0.0,0.0,0.0,2
1.0,408.0,0.0,0.0612745,0.754902,1.78676,0.0563725,0.00490196,1.0,16486274.0,18.0,1.28922,0.0,0.17402,0.367647,2
3.0,23.0,0.0,0.0434783,0.652174,1.47826,0.0869565,0.0434783,1.0,207339437.0,0.0,1.34783,0.0,0.0869565,0.478261,2
3.0,23.0,0.0,0.0434783,0.652174,1.47826,0.0869565,0.0434783,1.0,176736226.0,0.0,1.34783,0.0,0.0869565,0.478261,2
3.0,23.0,0.0,0.0434783,0.652174,1.47826,0.0869565,0.0434783,1.0,154573715.0,0.0,1.34783,0.0,0.0869565,0.478261,2
2.0,69.0,0.0,0.130435,0.695652,1.43478,0.0869565,0.0289855,1.0,74125942.0,0.0,1.2029,0.0,0.173913,0.434783,2
1.0,14.0,0.0,0.357143,0.5,1.35714,0.0714286,0.0,1.0,40282432.0,0.0,0.857143,0.0,0.142857,0.285714,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40282432.0,0.0,0.0,0.0,0.0,0.0,2
1.0,344.0,0.0,0.0581395,0.659884,1.43895,0.174419,0.00581395,1.0,95392570.0,0.0,1.27907,0.0,0.145349,0.427326,2
1.0,19.0,0.0,0.210526,0.473684,2.21053,0.0,0.105263,1.0,3.0,0.0,1.21053,0.0,0.0526316,0.315789,2
2.0,21.0,0.0,0.238095,0.47619,2.19048,0.0,0.0952381,1.0,3.0,0.0,1.19048,0.0,0.047619,0.333333,3
1.0,47.0,0.0,0.234043,0.425532,1.91489,0.0425532,0.0425532,1.0,3.0,0.0,1.08511,0.0,0.0851064,0.319149,3
1.0,7.0,0.0,0.142857,0.714286,1.71429,0.142857,0.0,1.0,1258.0,0.0,1.0,0.0,0.142857,0.285714,4
1.0,29.0,0.0,0.172414,0.724138,1.86207,0.0,0.0344828,1.0,236607.0,0.0,1.0,0.0,0.137931,0.37931,4
1.0,113.0,0.0,0.159292,0.548673,1.77876,0.0884956,0.0353982,1.0,236607.0,0.0,1.00885,0.0,0.0442478,0.353982,2
1.0,114.0,0.0,0.157895,0.649123,1.85088,0.0175439,0.0263158,1.0,237234.0,0.0,1.02632,0.0,0.0614035,0.403509,3
2.0,3.0,0.0,0.333333,0.333333,2.0,0.0,0.333333,1.0,60017385.0,0.0,1.0,0.0,0.0,0.333333,3
1.0,169.0,0.0,0.118343,0.579882,1.51479,0.16568,0.0177515,1.0,177418.0,0.0,1.19527,0.0,0.183432,0.35503,3
1.0,32.0,0.0,0.125,0.71875,2.0625,0.0,0.09375,1.0,176163.0,0.0,1.125,0.0,0.0625,0.375,4
1.0,32.0,0.0,0.15625,0.65625,2.03125,0.0,0.09375,1.0,3.0,0.0,1.125,0.0,0.0625,0.375,2
1.0,74.0,0.0,0.135135,0.675676,2.06757,0.0135135,0.0405405,1.0,176163.0,1.0,1.06757,0.0,0.0675676,0.337838,3
1.0,65.0,0.0,0.0461538,0.846154,1.81538,0.0153846,0.0307692,1.0,61699.0,0.0,1.10769,0.0,0.107692,0.446154,4
1.0,148.0,0.0,0.0878378,0.756757,1.78378,0.0540541,0.0202703,1.0,177418.0,1.0,1.08108,0.0,0.101351,0.412162,4
1.0,153.0,0.0,0.0915033,0.751634,1.79085,0.0522876,0.0196078,1.0,3.0,1.0,1.07843,0.0,0.0980392,0.411765,1
1.0,19.0,0.0,0.0526316,0.631579,1.68421,0.210526,0.0,1.0,59841228.0,1.0,1.10526,0.0,0.0526316,0.368421,2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,489751952.0,0.0,0.0,0.0,0.0,0.0,3
1.0,37.0,0.0,0.108108,0.648649,1.72973,0.0540541,0.0540541,1.0,130.0,2.0,1.10811,0.0,0.162162,0.324324,3
2.0,37.0,0.0,0.108108,0.648649,1.72973,0.0540541,0.0540541,1.0,71830014.0,2.0,1.10811,0.0,0.162162,0.324324,3
1.0,18.0,0.0,0.166667,0.611111,1.61111,0.111111,0.0555556,1.0,2.0,0.0,1.05556,0.0,0.0555556,0.388889,7
1.0,33.0,0.0,0.242424,0.333333,2.0,0.0,0.0606061,1.0,1.0,0.0,0.757576,0.0,0.0606061,0.272727,3
1.0,29.0,0.0,0.0344828,0.965517,1.82759,0.0,0.0,1.0,4.0,0.0,1.10345,0.0,0.137931,0.482759,5
1.0,7.0,0.0,0.142857,0.857143,1.85714,0.0,0.0,1.0,4.0,0.0,0.857143,0.0,0.285714,0.285714,5
2.0,38.0,0.0,0.0789474,0.815789,1.81579,0.0,0.0263158,1.0,3022170.0,0.0,1.07895,0.0,0.0789474,0.447368,4
2.0,12.0,0.0,0.166667,0.75,1.75,0.0,0.0833333,1.0,3022170.0,0.0,1.08333,0.0,0.166667,0.416667,6
1.0,7.0,0.0,0.428571,0.571429,1.28571,0.0,0.0,1.0,596.0,0.0,0.857143,0.0,0.285714,0.285714,4
1.0,50.0,0.0,0.18,0.66,1.78,0.0,0.06,1.0,2.0,0.0,1.02,0.0,0.06,0.4,6
1.0,9.0,0.0,0.111111,0.888889,1.77778,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.111111,0.444444,6
1.0,14.0,0.0,0.285714,0.642857,1.78571,0.0,0.0714286,1.0,2.0,0.0,0.785714,0.0,0.142857,0.285714,4
1.0,12.0,0.0,0.166667,0.5,1.75,0.0,0.0833333,1.0,2393292.0,0.0,1.08333,0.0,0.0,0.333333,4
1.0,54.0,0.0,0.222222,0.555556,1.74074,0.0,0.0925926,1.0,2.0,0.0,1.03704,0.0,0.037037,0.407407,4
1.0,38.0,0.0,0.210526,0.657895,1.92105,0.0,0.0526316,1.0,2.0,0.0,1.0,0.0,0.0263158,0.421053,4
3.0,6.0,0.0,0.333333,0.5,1.83333,0.0,0.166667,1.0,5985.0,0.0,0.833333,0.0,0.0,0.333333,5
2.0,42.0,0.0,0.190476,0.666667,1.78571,0.0,0.047619,1.0,396.0,0.0,1.0,0.0,0.0714286,0.404762,5
1.0,12.0,0.0,0.333333,0.5,1.66667,0.0,0.0833333,1.0,1.0,0.0,0.833333,0.0,0.0833333,0.333333,5
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13925980.0,0.0,0.0,0.0,0.0,0.0,3
