LoopID, , Duration
464.h264ref_100, 13.0419
464.h264ref_1000, 1.4e-05
464.h264ref_1001, 1.3e-05
464.h264ref_1002, 3e-05
464.h264ref_1006, 3.56509
464.h264ref_1007, 44.9147
464.h264ref_101, 13.3405
464.h264ref_102, 0.26987
464.h264ref_1021, 74.8261
464.h264ref_1022, 105.522
464.h264ref_1023, 121.768
464.h264ref_1026, 79.7261
464.h264ref_1027, 113.745
464.h264ref_1028, 131.549
464.h264ref_103, 0.753659
464.h264ref_104, 0.93759
464.h264ref_105, 0.452635
464.h264ref_106, 1.04375
464.h264ref_1065, 1.83011
464.h264ref_1066, 5.96461
464.h264ref_107, 1.23209
464.h264ref_1071, 6.1628
464.h264ref_1072, 19.2444
464.h264ref_108, 0.072073
464.h264ref_109, 0.099338
464.h264ref_1090, 0.005559
464.h264ref_1091, 0.013267
464.h264ref_1092, 0.012202
464.h264ref_1093, 0.030529
464.h264ref_1101, 1.78002
464.h264ref_1102, 6.08467
464.h264ref_1103, 845.684
464.h264ref_1104, 847.554
464.h264ref_1105, 848.603
464.h264ref_1106, 848.812
464.h264ref_1113, 7.6e-05
464.h264ref_1114, 8.6e-05
464.h264ref_1127, 2e-06
464.h264ref_1128, 3e-06
464.h264ref_1133, 1e-06
464.h264ref_1150, 0.000728
464.h264ref_1151, 0.002153
464.h264ref_1152, 0.002512
464.h264ref_1175, 0.001433
464.h264ref_1176, 0.004435
464.h264ref_1177, 0.005136
464.h264ref_1240, 6.44142
464.h264ref_1241, 19.8058
464.h264ref_1246, 0.71645
464.h264ref_1247, 2.25075
464.h264ref_1252, 0.392817
464.h264ref_1253, 1.27955
464.h264ref_1270, 6.48443
464.h264ref_1271, 19.8188
464.h264ref_1272, 1.04139
464.h264ref_1273, 3.40975
464.h264ref_1274, 1.89991
464.h264ref_1275, 5.93334
464.h264ref_1301, 274.666
464.h264ref_1302, 283.399
464.h264ref_1303, 283.515
464.h264ref_1307, 0.430643
464.h264ref_1308, 1.21714
464.h264ref_131, 1.06013
464.h264ref_132, 3.30291
464.h264ref_1320, 0.458838
464.h264ref_1321, 1.36505
464.h264ref_1324, 0.231132
464.h264ref_1325, 0.702319
464.h264ref_1328, 0.216183
464.h264ref_1329, 0.684408
464.h264ref_133, 1.04658
464.h264ref_1330, 0.016474
464.h264ref_1331, 0.042234
464.h264ref_1332, 0.015042
464.h264ref_1333, 0.024491
464.h264ref_1334, 0.023478
464.h264ref_134, 3.15538
464.h264ref_135, 7.50917
464.h264ref_136, 7.81808
464.h264ref_1365, 0.051576
464.h264ref_1366, 0.146597
464.h264ref_1367, 0.032679
464.h264ref_1368, 0.092607
464.h264ref_1369, 0.017992
464.h264ref_1370, 0.051565
464.h264ref_1371, 0.183114
464.h264ref_1372, 0.521113
464.h264ref_1373, 0.671815
464.h264ref_1374, 0.708212
464.h264ref_1382, 0.018748
464.h264ref_1383, 0.046489
464.h264ref_1384, 0.326485
464.h264ref_1385, 0.918672
464.h264ref_1389, 0.646328
464.h264ref_1390, 1.75024
464.h264ref_1391, 0.179591
464.h264ref_1392, 0.51667
464.h264ref_1393, 0.414975
464.h264ref_1394, 1.24007
464.h264ref_1405, 0.033724
464.h264ref_1406, 0.099958
464.h264ref_1410, 0.065052
464.h264ref_1411, 0.184715
464.h264ref_1412, 0.124059
464.h264ref_1413, 0.343434
464.h264ref_1414, 0.032115
464.h264ref_1415, 0.093817
464.h264ref_1416, 0.034382
464.h264ref_1417, 0.097998
464.h264ref_1418, 0.008141
464.h264ref_1425, 0.012578
464.h264ref_1426, 0.038736
464.h264ref_1427, 0.000555
464.h264ref_1428, 0.001713
464.h264ref_1431, 0.031508
464.h264ref_1432, 0.057496
464.h264ref_1433, 0.003666
464.h264ref_1441, 0.02776
464.h264ref_1442, 0.076218
464.h264ref_1443, 0.053217
464.h264ref_1444, 0.14234
464.h264ref_1449, 0.051197
464.h264ref_1450, 0.155193
464.h264ref_1496, 0.024701
464.h264ref_1498, 0.03396
464.h264ref_1499, 0.083571
464.h264ref_1500, 0.023319
464.h264ref_1501, 0.053981
464.h264ref_1502, 0.02011
464.h264ref_1503, 0.044819
464.h264ref_1510, 628.886
464.h264ref_1511, 628.908
464.h264ref_1530, 0.072593
464.h264ref_1531, 0.107648
464.h264ref_1532, 0.321542
464.h264ref_1536, 0.157693
464.h264ref_1537, 0.424754
464.h264ref_1538, 0.542318
464.h264ref_1539, 0.118863
464.h264ref_1540, 0.337237
464.h264ref_1543, 253.007
464.h264ref_1551, 0.02549
464.h264ref_1552, 0.082824
464.h264ref_1553, 0.010881
464.h264ref_1554, 0.07095
464.h264ref_1555, 0.206284
464.h264ref_1556, 253.558
