LoopID, , Duration
456.hmmer_211, 46.2644
456.hmmer_212, 39.2104
456.hmmer_213, 195.334
456.hmmer_214, 0.13736
456.hmmer_216, 7e-05
456.hmmer_231, 4e-06
456.hmmer_252, 4e-06
456.hmmer_253, 0.000129
456.hmmer_254, 5e-06
456.hmmer_255, 4e-06
456.hmmer_256, 0.000119
456.hmmer_257, 8e-06
456.hmmer_258, 7e-06
456.hmmer_262, 7.9e-05
456.hmmer_277, 4.5e-05
456.hmmer_278, 0.002029
456.hmmer_279, 292.521
456.hmmer_280, 9.1e-05
456.hmmer_281, 0.221709
456.hmmer_282, 292.52
456.hmmer_294, 6e-06
456.hmmer_295, 0.000156
456.hmmer_296, 0.000138
456.hmmer_297, 9.2e-05
456.hmmer_298, 0.000668
456.hmmer_299, 2.1e-05
456.hmmer_300, 4.5e-05
456.hmmer_301, 8.4e-05
456.hmmer_302, 0.000344
456.hmmer_310, 0.000178
456.hmmer_311, 0.000202
456.hmmer_312, 9.5e-05
456.hmmer_313, 0.000663
456.hmmer_314, 7e-06
456.hmmer_315, 2e-05
456.hmmer_316, 2.9e-05
456.hmmer_317, 5.1e-05
456.hmmer_318, 6e-06
456.hmmer_345, 7e-06
456.hmmer_480, 5e-06
456.hmmer_481, 5e-06
456.hmmer_482, 6e-06
456.hmmer_483, 8e-06
456.hmmer_486, 4e-06
456.hmmer_487, 3e-06
456.hmmer_489, 6e-06
456.hmmer_490, 7e-06
456.hmmer_491, 1.2e-05
456.hmmer_492, 9.7e-05
456.hmmer_493, 0.000593
456.hmmer_494, 0.000769
456.hmmer_495, 0.00028
456.hmmer_496, 9.8e-05
456.hmmer_497, 0.000632
456.hmmer_498, 0.000214
456.hmmer_499, 0.000251
456.hmmer_542, 4e-06
456.hmmer_57, 3e-06
456.hmmer_58, 6e-06
456.hmmer_61, 1.3e-05
456.hmmer_62, 0.481882
456.hmmer_682, 4e-06
456.hmmer_688, 4e-06
456.hmmer_690, 5e-06
456.hmmer_693, 0.002317
456.hmmer_694, 0.007922
456.hmmer_695, 0.002203
456.hmmer_696, 0.006596
456.hmmer_697, 0.023325
456.hmmer_699, 39.5697
456.hmmer_700, 3.2e-05
456.hmmer_704, 1e-05
456.hmmer_708, 95.4195
456.hmmer_800, 1.2e-05
456.hmmer_803, 7e-06
456.hmmer_821, 5e-05
456.hmmer_823, 0.000256
456.hmmer_840, 0.000206
456.hmmer_96, 2e-06
456.hmmer_97, 9.5e-05
