benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
462.libquantum,462.libquantum_63,2,5,0,0.2,0.6,1.6,0.2,0,81,0,0,1,0, 0.2, 0.2
462.libquantum,462.libquantum_64,1,185,0,0.145946,0.545946,2.32432,0.0702703,0,1,0,0,1.16757,0, 0.0756757, 0.340541
462.libquantum,462.libquantum_65,1,17,0,0.176471,0.411765,1.70588,0.0588235,0.0588235,1,22,0,1.17647,0, 0, 0.411765
462.libquantum,462.libquantum_66,1,29,0,0.0344828,0.551724,1.72414,0.0344828,0,1,11,0,1.41379,0, 0, 0.551724
462.libquantum,462.libquantum_67,1,31,0,0.0322581,0.548387,1.70968,0.0322581,0,1,11,0,1.41935,0, 0, 0.548387
462.libquantum,462.libquantum_68,1,66,0,0.0909091,0.621212,1.71212,0,0.030303,1,0,0,1.21212,0, 0, 0.515152
462.libquantum,462.libquantum_69,1,28,0,0.178571,0.464286,1.75,0,0.0714286,1,0,0,1.17857,0, 0.0714286, 0.392857
462.libquantum,462.libquantum_70,1,50,0,0.12,0.52,1.64,0,0.04,1,0,0,1.26,0, 0, 0.52
462.libquantum,462.libquantum_71,1,142,0,0.112676,0.570423,1.67606,0.140845,0.0140845,1,0,0,1.08451,0, 0.0633803, 0.338028
462.libquantum,462.libquantum_72,2,5,0,0.2,0.6,1.6,0,0,1,11,0,1.2,0, 0, 0.6
462.libquantum,462.libquantum_73,1,8,0,0.25,0.5,1.5,0,0,1,1,0,1,0, 0.125, 0.375
462.libquantum,462.libquantum_74,2,5,0,0.2,0.6,1.6,0,0,1,0,0,1.2,0, 0, 0.6
462.libquantum,462.libquantum_75,1,8,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.125, 0.375
462.libquantum,462.libquantum_76,1,48,0.0416667,0.0625,0.75,1.79167,0.104167,0.0208333,1,0,0,1.14583,0, 0.0833333, 0.333333
462.libquantum,462.libquantum_77,1,19,0.105263,0.157895,0.578947,1.73684,0.0526316,0.0526316,1,0,0,1.05263,0, 0.0526316, 0.315789
462.libquantum,462.libquantum_78,1,25,0,0.04,0.88,1.92,0.08,0,1,0,0,1.08,0, 0.08, 0.32
462.libquantum,462.libquantum_79,2,21,0,0.142857,0.380952,1.71429,0.190476,0.0952381,1,0,0,0.904762,0, 0, 0.238095
462.libquantum,462.libquantum_80,1,69,0,0.0289855,0.73913,1.91304,0.144928,0,1,0,0,1.08696,0, 0.101449, 0.275362
462.libquantum,462.libquantum_81,1,18,0,0.0555556,0.555556,1.77778,0.166667,0,1,0,0,1.05556,0, 0, 0.333333
462.libquantum,462.libquantum_82,1,22,0,0.0454545,0.772727,1.59091,0.181818,0,1,1,0,1.18182,0, 0.0909091, 0.409091
462.libquantum,462.libquantum_83,1,27,0,0.111111,0.62963,1.74074,0.111111,0.037037,1,0,0,1,0, 0, 0.37037
462.libquantum,462.libquantum_84,2,80,0.075,0.0125,0.75,1.7875,0.1,0,1,0,0,1.25,0, 0.0375, 0.375
462.libquantum,462.libquantum_85,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0
462.libquantum,462.libquantum_86,2,7,0,0.142857,0.428571,1.42857,0.285714,0,1,30925,0,1.14286,0, 0.142857, 0.285714
462.libquantum,462.libquantum_87,2,7,0,0.142857,0.428571,1.42857,0.285714,0,1,30925,0,1.14286,0, 0.142857, 0.285714
