LoopID, , Duration
401.bzip2_1, 1.18167
401.bzip2_100, 348.485
401.bzip2_101, 1116.91
401.bzip2_102, 0.002119
401.bzip2_103, 0.002323
401.bzip2_104, 0.054591
401.bzip2_105, 701.759
401.bzip2_106, 0.636726
401.bzip2_107, 0.543745
401.bzip2_108, 3.48519
401.bzip2_109, 3.50372
401.bzip2_110, 5.26214
401.bzip2_111, 13.7025
401.bzip2_112, 0.121031
401.bzip2_113, 0.156314
401.bzip2_114, 0.012834
401.bzip2_115, 0.021593
401.bzip2_116, 0.055625
401.bzip2_117, 0.015288
401.bzip2_118, 0.399244
401.bzip2_119, 3.20217
401.bzip2_120, 8.07873
401.bzip2_121, 0.001614
401.bzip2_122, 0.00697
401.bzip2_123, 0.051129
401.bzip2_124, 0.104893
401.bzip2_125, 0.01054
401.bzip2_126, 37.5202
401.bzip2_127, 0.12976
401.bzip2_128, 0.33672
401.bzip2_129, 38.2924
401.bzip2_130, 0.005731
401.bzip2_131, 205.369
401.bzip2_133, 84.9779
401.bzip2_134, 290.521
401.bzip2_135, 0.009021
401.bzip2_136, 0.014414
401.bzip2_137, 0.051019
401.bzip2_138, 0.012757
401.bzip2_139, 0.029005
401.bzip2_140, 5e-06
401.bzip2_141, 0.002877
401.bzip2_142, 3e-06
401.bzip2_143, 4e-06
401.bzip2_144, 3e-06
401.bzip2_145, 3e-06
401.bzip2_146, 3e-06
401.bzip2_147, 4e-06
401.bzip2_148, 3e-06
401.bzip2_149, 4e-06
401.bzip2_150, 3e-06
401.bzip2_151, 0.002747
401.bzip2_152, 0.04098
401.bzip2_153, 2.03295
401.bzip2_154, 0.121652
401.bzip2_155, 0.377739
401.bzip2_156, 0.005124
401.bzip2_160, 3.54875
401.bzip2_161, 0.002173
401.bzip2_162, 0.002259
401.bzip2_163, 0.002181
401.bzip2_165, 75.5785
401.bzip2_166, 39.1334
401.bzip2_167, 30.8262
401.bzip2_168, 114.631
401.bzip2_169, 128.957
401.bzip2_170, 150.095
401.bzip2_171, 75.6012
401.bzip2_172, 0.875031
401.bzip2_173, 2.32685
401.bzip2_174, 205.005
401.bzip2_175, 191.748
401.bzip2_176, 0.001143
401.bzip2_177, 0.00035
401.bzip2_178, 0.021936
401.bzip2_179, 0.058516
401.bzip2_180, 0.002241
401.bzip2_181, 0.016001
401.bzip2_182, 0.556597
401.bzip2_183, 3.23459
401.bzip2_184, 8.34297
401.bzip2_185, 0.001463
401.bzip2_186, 0.001498
401.bzip2_187, 0.000539
401.bzip2_188, 0.002119
401.bzip2_189, 0.001445
401.bzip2_190, 0.001349
401.bzip2_191, 0.001466
401.bzip2_192, 0.000168
401.bzip2_193, 0.001355
401.bzip2_194, 0.001374
401.bzip2_195, 0.001446
401.bzip2_196, 0.001435
401.bzip2_197, 0.001456
401.bzip2_198, 0.001523
401.bzip2_199, 0.001427
401.bzip2_200, 0.001501
401.bzip2_201, 0.001563
401.bzip2_202, 0.002082
401.bzip2_203, 4e-06
401.bzip2_204, 3e-06
401.bzip2_205, 5e-06
401.bzip2_206, 1.2e-05
401.bzip2_207, 0.002559
401.bzip2_208, 6.79642
401.bzip2_209, 16.8837
401.bzip2_210, 8.48588
401.bzip2_211, 8.51942
401.bzip2_212, 1.38697
401.bzip2_213, 46.3234
401.bzip2_214, 8.26144
401.bzip2_215, 21.3913
401.bzip2_216, 1e-05
401.bzip2_217, 84.7901
401.bzip2_218, 0.062315
401.bzip2_219, 0.175989
401.bzip2_22, 3405.38
401.bzip2_220, 0.353813
401.bzip2_221, 0.009042
401.bzip2_222, 0.00922
401.bzip2_223, 0.009432
401.bzip2_224, 0.009394
401.bzip2_225, 0.014194
401.bzip2_226, 0.009545
401.bzip2_227, 0.179914
401.bzip2_228, 0.364396
401.bzip2_229, 0.101617
401.bzip2_23, 1.31478
401.bzip2_230, 0.101728
401.bzip2_234, 0.056116
401.bzip2_235, 0.001769
401.bzip2_236, 0.010623
401.bzip2_237, 8685.67
401.bzip2_238, 0.002997
401.bzip2_24, 4.72583
401.bzip2_25, 4.664
401.bzip2_26, 0.685517
401.bzip2_27, 4e-06
401.bzip2_28, 6.92094
401.bzip2_29, 3427.7
401.bzip2_30, 1.50362
401.bzip2_31, 3.71771
401.bzip2_32, 3.73041
401.bzip2_33, 0.001405
401.bzip2_34, 0.002229
401.bzip2_35, 0.002842
401.bzip2_36, 4.11806
401.bzip2_37, 0.244988
401.bzip2_38, 0.001596
401.bzip2_39, 0.002413
401.bzip2_40, 2.07054
401.bzip2_41, 0.223789
401.bzip2_42, 200.133
401.bzip2_43, 199.404
401.bzip2_44, 980.847
401.bzip2_45, 14.5476
401.bzip2_46, 14.5209
401.bzip2_47, 3374.48
401.bzip2_48, 337.982
401.bzip2_49, 294.859
401.bzip2_50, 269.41
401.bzip2_51, 1906.93
401.bzip2_52, 2080.37
401.bzip2_53, 45.7124
401.bzip2_54, 122.421
401.bzip2_65, 5732.95
401.bzip2_70, 2950.09
401.bzip2_72, 2950.09
401.bzip2_75, 0.002538
401.bzip2_76, 0.239094
401.bzip2_77, 5733.63
401.bzip2_79, 2948.75
401.bzip2_86, 63.0396
401.bzip2_87, 186.986
401.bzip2_88, 3.15134
401.bzip2_89, 2.407
401.bzip2_91, 2949.59
401.bzip2_93, 1.98275
401.bzip2_94, 156.385
401.bzip2_95, 3e-06
401.bzip2_96, 57.2973
401.bzip2_97, 274.247
401.bzip2_98, 0.000136
401.bzip2_99, 73.5377
