LoopID, , Duration
464.h264ref_100, 13.2572
464.h264ref_1000, 1.4e-05
464.h264ref_1001, 1.2e-05
464.h264ref_1002, 3.1e-05
464.h264ref_1006, 3.53926
464.h264ref_1007, 46.1624
464.h264ref_101, 13.5604
464.h264ref_102, 0.260392
464.h264ref_1021, 75.375
464.h264ref_1022, 106.33
464.h264ref_1023, 122.6
464.h264ref_1026, 80.8432
464.h264ref_1027, 115.323
464.h264ref_1028, 133.273
464.h264ref_103, 0.745592
464.h264ref_104, 0.926353
464.h264ref_105, 0.329383
464.h264ref_106, 0.912103
464.h264ref_1065, 1.88937
464.h264ref_1066, 6.05501
464.h264ref_107, 1.10247
464.h264ref_1071, 6.26084
464.h264ref_1072, 19.4335
464.h264ref_108, 0.073955
464.h264ref_109, 0.082358
464.h264ref_1090, 0.004682
464.h264ref_1091, 0.012364
464.h264ref_1092, 0.011773
464.h264ref_1093, 0.029661
464.h264ref_1101, 1.68572
464.h264ref_1102, 5.93626
464.h264ref_1103, 850.385
464.h264ref_1104, 852.224
464.h264ref_1105, 853.251
464.h264ref_1106, 853.448
464.h264ref_1113, 7.2e-05
464.h264ref_1114, 8.2e-05
464.h264ref_1127, 2e-06
464.h264ref_1128, 3e-06
464.h264ref_1133, 1e-06
464.h264ref_1150, 0.000712
464.h264ref_1151, 0.002148
464.h264ref_1152, 0.002495
464.h264ref_1175, 0.001447
464.h264ref_1176, 0.00453
464.h264ref_1177, 0.005254
464.h264ref_1240, 6.48444
464.h264ref_1241, 20.027
464.h264ref_1246, 0.732076
464.h264ref_1247, 2.34267
464.h264ref_1252, 0.384844
464.h264ref_1253, 1.29812
464.h264ref_1270, 6.52349
464.h264ref_1271, 20.1422
464.h264ref_1272, 1.06678
464.h264ref_1273, 3.47069
464.h264ref_1274, 1.98269
464.h264ref_1275, 6.10459
464.h264ref_1301, 280.989
464.h264ref_1302, 289.916
464.h264ref_1303, 290.028
464.h264ref_1307, 0.394738
464.h264ref_1308, 1.19247
464.h264ref_131, 1.10092
464.h264ref_132, 3.38215
464.h264ref_1320, 0.453895
464.h264ref_1321, 1.3764
464.h264ref_1324, 0.237774
464.h264ref_1325, 0.713385
464.h264ref_1328, 0.219469
464.h264ref_1329, 0.691058
464.h264ref_133, 1.08237
464.h264ref_1330, 0.016415
464.h264ref_1331, 0.043032
464.h264ref_1332, 0.015131
464.h264ref_1333, 0.024826
464.h264ref_1334, 0.023928
464.h264ref_134, 3.22398
464.h264ref_135, 7.66582
464.h264ref_136, 7.97171
464.h264ref_1365, 0.052547
464.h264ref_1366, 0.148472
464.h264ref_1367, 0.032415
464.h264ref_1368, 0.09299
464.h264ref_1369, 0.017771
464.h264ref_1370, 0.050607
464.h264ref_1371, 0.174493
