LoopID, , Duration
429.mcf_1, 0.000214
429.mcf_10, 62.183
429.mcf_11, 0.004305
429.mcf_12, 0.000487
429.mcf_13, 3.85655
429.mcf_14, 3.08629
429.mcf_15, 15.7992
429.mcf_16, 0.01767
429.mcf_17, 0.000642
429.mcf_18, 0.030143
429.mcf_2, 2.45534
429.mcf_22, 0.000246
429.mcf_23, 0.021369
429.mcf_24, 0.009124
429.mcf_25, 0.020243
429.mcf_26, 0.021074
429.mcf_27, 3.53518
429.mcf_28, 4.22623
429.mcf_29, 24.1478
429.mcf_30, 2.37128
429.mcf_31, 2.90642
429.mcf_32, 1e-05
429.mcf_33, 0.188278
429.mcf_34, 0.258815
429.mcf_37, 55.3908
429.mcf_38, 0.000504
429.mcf_39, 0.000807
429.mcf_4, 0.030381
429.mcf_40, 0.000161
429.mcf_42, 0.029486
429.mcf_43, 0.002348
429.mcf_46, 0.124403
429.mcf_47, 0.109383
429.mcf_48, 0.122938
429.mcf_49, 1.59532
429.mcf_50, 3.52852
429.mcf_6, 6.58877
429.mcf_7, 6.60952
429.mcf_8, 4e-06
429.mcf_9, 0.019346
