429.mcf,429.mcf_1,1,13,0,3,6,24,2,1,1,2,0,14,0
429.mcf,429.mcf_2,1,9,0,2,3,18,0,1,1,2393292,0,8,0
429.mcf,429.mcf_3,1,87,0,6,56,184,0,2,1,0,0,91,0
429.mcf,429.mcf_4,1,5,0,1,4,11,0,0,1,0,0,4,0
429.mcf,429.mcf_5,1,25,0,1,24,55,0,0,1,1,0,28,0
429.mcf,429.mcf_6,3,10,0,1,6,20,1,1,-1,23940,0,12,0
429.mcf,429.mcf_7,2,26,0,7,9,60,0,2,1,11970,0,32,0
429.mcf,429.mcf_8,1,39,0,6,26,75,1,2,1,2,0,39,0
429.mcf,429.mcf_9,1,8,0,3,3,15,0,1,1,2,0,6,0
429.mcf,429.mcf_10,1,52,0,12,27,104,2,2,1,0,0,52,0
429.mcf,429.mcf_11,1,25,0,8,3,56,0,2,-1,1,0,15,0
429.mcf,429.mcf_12,1,21,0,1,20,45,0,0,1,47888,0,24,0
429.mcf,429.mcf_13,1,5,0,1,4,11,0,0,1,47888,0,4,0
429.mcf,429.mcf_14,2,29,0,3,22,59,0,1,1,3022170,0,31,0
429.mcf,429.mcf_15,2,7,0,2,4,14,0,1,-1,2997477,0,6,0
429.mcf,429.mcf_16,1,9,0,4,0,9,0,0,1,3022170,0,5,0
429.mcf,429.mcf_17,1,43,0,9,20,85,0,3,1,2,0,46,0
429.mcf,429.mcf_18,1,7,0,1,6,14,0,0,1,12588,0,7,0
429.mcf,429.mcf_19,1,11,0,4,6,22,0,1,1,2,0,8,0
429.mcf,429.mcf_20,1,43,0,9,20,85,0,3,1,0,0,46,0
429.mcf,429.mcf_21,1,7,0,1,6,14,0,0,1,0,0,7,0
429.mcf,429.mcf_22,1,11,0,4,6,22,0,1,1,0,0,8,0
429.mcf,429.mcf_23,1,36,0,12,12,74,0,5,-1,2,0,33,0
429.mcf,429.mcf_24,1,29,0,8,16,63,0,2,-1,2,0,26,0
429.mcf,429.mcf_25,3,5,0,2,2,10,0,1,-1,42976,0,4,0
429.mcf,429.mcf_26,2,33,0,9,15,64,0,2,-1,5985,0,30,0
429.mcf,429.mcf_27,1,8,0,4,2,15,0,1,-1,5985,0,5,0
429.mcf,429.mcf_28,2,0,0,0,0,0,0,0,1,23399192,0,0,0
429.mcf,429.mcf_29,2,0,0,0,0,0,0,0,1,13925980,0,0,0
429.mcf,429.mcf_30,1,22,0,6,8,42,0,2,1,13925980,0,24,0
429.mcf,429.mcf_31,2,46,0,8,29,90,0,3,1,79806408,0,44,0
429.mcf,429.mcf_32,1,14,0,4,6,26,0,3,-1,6086812,0,10,0
429.mcf,429.mcf_33,1,4,0,1,3,9,0,0,351,2,0,4,0
429.mcf,429.mcf_34,1,55,0,11,31,114,0,5,1,700,0,58,0
429.mcf,429.mcf_35,1,90,0,21,48,173,0,4,1,2950296,0,83,0
429.mcf,429.mcf_36,1,11,0,4,6,22,0,1,1,0,0,8,0
429.mcf,429.mcf_37,1,11,0,4,6,22,0,1,1,0,0,8,0
429.mcf,429.mcf_38,1,109,0,27,48,215,4,3,1,118645,0,120,0
429.mcf,429.mcf_39,1,29,0,1,28,70,0,0,1,102404,0,34,0
429.mcf,429.mcf_40,1,8,0,3,4,16,0,1,1,102404,0,6,0
429.mcf,429.mcf_41,1,35,0,7,18,69,0,1,1,0,0,28,0
429.mcf,429.mcf_42,1,5,0,1,3,9,0,0,1,0,0,4,0
429.mcf,429.mcf_43,1,44,0,2,38,100,0,1,-1,1,0,57,0
429.mcf,429.mcf_44,1,161,0,6,137,351,4,2,-1,5985,0,195,0
429.mcf,429.mcf_45,1,20,0,4,11,37,1,1,1,0,0,21,0
429.mcf,429.mcf_46,1,20,0,4,11,37,1,1,1,2617,0,21,0
429.mcf,429.mcf_47,1,5,0,1,3,9,0,0,1,3603083,0,6,0
429.mcf,429.mcf_48,1,5,0,1,3,9,0,0,1,0,0,6,0
429.mcf,429.mcf_49,1,62,0,10,42,128,2,2,1,2464611,0,63,0
429.mcf,429.mcf_50,2,4,0,1,2,9,0,1,-1,118645,0,4,0
429.mcf,429.mcf_51,1,4,0,3,0,4,0,0,1,2580238,0,1,0
