benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
400.perlbench,400.perlbench_1004,2,124,0,0.185484,0.524194,1.75,0.16129,0.016129,1,0,0,0.975806,0, 0.0322581, 0.298387
400.perlbench,400.perlbench_1005,2,96,0,0.1875,0.4375,1.52083,0.15625,0.03125,1,0,0,0.9375,0, 0.0416667, 0.34375
400.perlbench,400.perlbench_1006,2,124,0,0.185484,0.524194,1.75,0.16129,0.016129,1,0,0,0.975806,0, 0.0322581, 0.298387
400.perlbench,400.perlbench_1007,2,100,0,0.21,0.43,1.58,0.13,0.03,1,0,0,0.93,0, 0.06, 0.33
400.perlbench,400.perlbench_1008,2,20,0,0.15,0.55,2.3,0,0.1,1,0,0,1.35,0, 0, 0.35
400.perlbench,400.perlbench_1009,2,8,0,0.25,0.375,1.875,0,0.125,1,0,0,1,0, 0, 0.375
400.perlbench,400.perlbench_1010,2,54,0,0.166667,0.5,1.88889,0.0740741,0.0555556,1,0,0,0.907407,0, 0, 0.351852
400.perlbench,400.perlbench_1011,2,54,0,0.166667,0.5,1.88889,0.0740741,0.0555556,1,0,0,0.907407,0, 0, 0.351852
400.perlbench,400.perlbench_1012,3,6,0,0.166667,0.666667,1.33333,0.166667,0,1,430683479,0,0.833333,0, 0.166667, 0.333333
400.perlbench,400.perlbench_1013,2,55,0,0.109091,0.672727,1.69091,0.109091,0.0545455,1,1,0,1.07273,0, 0.127273, 0.418182
400.perlbench,400.perlbench_1014,1,4706,0.000212495,0.187208,0.507862,1.70484,0.11496,0.00212495,1,522266916,0,0.956014,0, 0.0860603, 0.31598
400.perlbench,400.perlbench_1015,1,41,0,0.146341,0.609756,1.80488,0.0487805,0.0731707,1,0,0,1.14634,0, 0.0731707, 0.414634
400.perlbench,400.perlbench_1016,1,49,0,0.0204082,0.673469,1.38776,0.22449,0,1,990,0,0.979592,0, 0.163265, 0.367347
400.perlbench,400.perlbench_1017,1,16,0,0.1875,0.625,1.4375,0.125,0.0625,1,320,0,0.875,0, 0.125, 0.375
400.perlbench,400.perlbench_1018,1,57,0,0.0526316,0.666667,1.40351,0.192982,0.0175439,1,320,0,0.982456,0, 0.157895, 0.385965
400.perlbench,400.perlbench_1019,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
400.perlbench,400.perlbench_1020,1,27,0,0.259259,0.481481,1.74074,0,0.0740741,1,0,0,1.03704,0, 0.185185, 0.296296
400.perlbench,400.perlbench_1021,1,49,0,0.163265,0.44898,1.59184,0.142857,0.0612245,1,0,0,1.14286,0, 0.122449, 0.306122
400.perlbench,400.perlbench_1022,1,11,0,0.272727,0.363636,1.72727,0.0909091,0.181818,1,0,0,1,0, 0, 0.363636
400.perlbench,400.perlbench_1023,1,7,0,0.285714,0.285714,1.57143,0.142857,0.142857,1,215338938,0,0.857143,0, 0, 0.285714
400.perlbench,400.perlbench_1024,1,6,0,0.333333,0.333333,1.66667,0,0.166667,1,0,0,1,0, 0, 0.333333
400.perlbench,400.perlbench_1025,1,8,0,0.25,0.375,1.5,0.125,0.125,1,19,0,1,0, 0, 0.375
400.perlbench,400.perlbench_1026,1,20,0,0.2,0.4,1.5,0.2,0.05,1,0,0,1,0, 0, 0.35
400.perlbench,400.perlbench_1027,1,20,0,0.2,0.4,1.5,0.2,0.05,1,0,0,1,0, 0, 0.35
400.perlbench,400.perlbench_1028,1,13,0,0.230769,0.384615,1.92308,0.0769231,0.153846,1,0,0,1.15385,0, 0, 0.384615
400.perlbench,400.perlbench_1029,1,35,0,0.142857,0.371429,1.65714,0.257143,0.0285714,1,600,0,1.02857,0, 0, 0.285714
400.perlbench,400.perlbench_1030,1,12,0,0.25,0.416667,1.91667,0,0.166667,1,0,0,1.08333,0, 0, 0.416667
400.perlbench,400.perlbench_1031,1,39,0,0.230769,0.358974,1.64103,0.179487,0.0769231,1,209,0,0.948718,0, 0, 0.358974
400.perlbench,400.perlbench_1032,1,44,0,0.227273,0.227273,1.79545,0.113636,0.0681818,1,0,0,0.931818,0, 0, 0.204545
400.perlbench,400.perlbench_1033,1,29,0,0.206897,0.310345,1.51724,0.172414,0.0689655,1,0,0,0.896552,0, 0, 0.275862
400.perlbench,400.perlbench_1034,1,13,0,0.230769,0.384615,1.92308,0,0.153846,1,0,0,1.07692,0, 0, 0.384615
400.perlbench,400.perlbench_1035,1,40,0,0.225,0.35,1.65,0.175,0.075,1,0,0,0.95,0, 0, 0.35
400.perlbench,400.perlbench_1036,1,45,0,0.222222,0.222222,1.8,0.111111,0.0666667,1,0,0,0.933333,0, 0, 0.2
400.perlbench,400.perlbench_1037,1,30,0,0.2,0.3,1.53333,0.166667,0.0666667,1,0,0,0.9,0, 0, 0.266667
400.perlbench,400.perlbench_1038,1,19,0,0.263158,0.368421,1.78947,0.0526316,0.157895,1,0,0,1,0, 0, 0.368421
400.perlbench,400.perlbench_1039,1,29,0,0.241379,0.344828,1.68966,0.172414,0.0344828,1,16127738,0,0.931034,0, 0, 0.344828
400.perlbench,400.perlbench_1040,1,45,0,0.222222,0.244444,1.73333,0.133333,0.0666667,1,0,0,0.933333,0, 0, 0.222222
400.perlbench,400.perlbench_1041,1,22,0,0.181818,0.318182,1.5,0.181818,0.0909091,1,0,0,0.909091,0, 0, 0.272727
400.perlbench,400.perlbench_1042,1,46,0,0.217391,0.23913,1.73913,0.130435,0.0652174,1,0,0,0.934783,0, 0, 0.217391
400.perlbench,400.perlbench_1043,1,23,0,0.173913,0.304348,1.52174,0.173913,0.0869565,1,0,0,0.913043,0, 0, 0.26087
400.perlbench,400.perlbench_1044,1,20,0,0.25,0.35,1.8,0.05,0.15,1,0,0,1,0, 0, 0.35
400.perlbench,400.perlbench_1045,1,30,0,0.233333,0.333333,1.7,0.166667,0.0333333,1,0,0,0.933333,0, 0, 0.333333
400.perlbench,400.perlbench_1046,1,12,0,0.25,0.416667,1.91667,0,0.166667,1,0,0,1.08333,0, 0, 0.416667
