benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
447.dealII,447.dealII_5168,1,38,0.0789474,0.0526316,0.631579,1.60526,0.157895,0,1,0,0,1.18421,0, 0.0789474, 0.342105
447.dealII,447.dealII_5169,2,36,0.0555556,0.138889,0.555556,1.58333,0.138889,0.0555556,1,0,0,1.13889,0, 0.0555556, 0.361111
447.dealII,447.dealII_5170,1,45,0.0666667,0.0444444,0.622222,1.57778,0.177778,0,1,0,0,1.2,0, 0.0888889, 0.355556
447.dealII,447.dealII_5171,2,36,0.0555556,0.0833333,0.583333,1.55556,0.166667,0.0277778,1,0,0,1.19444,0, 0.0555556, 0.388889
447.dealII,447.dealII_5172,1,45,0.0444444,0.0444444,0.666667,1.6,0.133333,0,1,0,0,1.22222,0, 0.0888889, 0.4
447.dealII,447.dealII_5173,2,36,0.0555556,0.0833333,0.583333,1.55556,0.166667,0.0277778,1,0,0,1.19444,0, 0.0555556, 0.388889
447.dealII,447.dealII_5174,1,24,0,0.0416667,0.708333,1.625,0.0833333,0,1,0,0,1.25,0, 0.166667, 0.416667
447.dealII,447.dealII_5175,2,25,0.08,0.04,0.6,1.56,0.2,0,1,0,0,1.2,0, 0.04, 0.36
447.dealII,447.dealII_5176,1,41,0.0731707,0.0487805,0.634146,1.60976,0.146341,0,1,0,0,1.21951,0, 0.0731707, 0.365854
447.dealII,447.dealII_5177,2,25,0.08,0.04,0.6,1.56,0.2,0,1,0,0,1.2,0, 0.04, 0.36
447.dealII,447.dealII_5178,1,41,0.0731707,0.0487805,0.634146,1.60976,0.146341,0,1,0,0,1.21951,0, 0.0731707, 0.365854
447.dealII,447.dealII_5179,2,0,0,0,0,0,0,0,1,509950,0,0,0, 0, 0
447.dealII,447.dealII_5180,1,22,0,0.0909091,0.727273,1.68182,0.0909091,0,1,234,0,1.13636,0, 0.181818, 0.272727
447.dealII,447.dealII_5181,2,26,0.0769231,0.0384615,0.692308,1.65385,0.0769231,0,1,0,0,1.26923,0, 0.0769231, 0.423077
447.dealII,447.dealII_5182,1,11,0,0.181818,0.636364,1.63636,0.0909091,0,1,0,0,1,0, 0.0909091, 0.272727
